order_date,sales,profit,category,sub_category,region,segment,quantity,discount
3/8/2017,647.84,168.4384,Office Supplies,Appliances,South,Corporate,8,0
3/8/2017,20.7,9.936,Office Supplies,Labels,South,Corporate,2,0
9/25/2017,20.7,9.936,Office Supplies,Labels,East,Consumer,2,0
9/25/2017,488.646,86.8704,Furniture,Chairs,East,Consumer,3,0.1
9/25/2017,5.56,1.4456,Office Supplies,Art,East,Consumer,2,0
9/25/2017,47.12,20.7328,Furniture,Furnishings,East,Consumer,8,0
9/24/2014,211.96,8.4784,Office Supplies,Storage,West,Consumer,4,0
10/21/2016,23.2,10.44,Office Supplies,Binders,East,Corporate,4,0
10/21/2016,7.36,0.1472,Office Supplies,Supplies,East,Corporate,2,0
10/21/2016,104.79,29.3412,Office Supplies,Storage,East,Corporate,7,0
10/21/2016,1043.92,271.4192,Furniture,Bookcases,East,Corporate,4,0
5/29/2017,25.92,9.396,Office Supplies,Paper,Central,Consumer,5,0.2
5/29/2017,53.424,4.6746,Office Supplies,Storage,Central,Consumer,3,0.2
7/23/2014,8.16,-5.712,Office Supplies,Binders,West,Consumer,5,0.7
7/23/2014,1023.936,179.1888,Technology,Accessories,West,Consumer,8,0.2
7/23/2014,9.24,0.924,Office Supplies,Art,West,Consumer,1,0.2
7/23/2014,479.04,-29.94,Technology,Accessories,West,Consumer,10,0.2
9/28/2016,99.136,30.98,Office Supplies,Paper,Central,Corporate,4,0.2
8/27/2017,1488.424,-297.6848,Furniture,Tables,East,Corporate,7,0.3
4/28/2015,8.652,-20.3322,Office Supplies,Appliances,Central,Consumer,3,0.8
4/28/2015,23.832,2.6811,Office Supplies,Storage,Central,Consumer,3,0.2
4/28/2015,12.176,-18.8728,Office Supplies,Binders,Central,Consumer,4,0.8
10/28/2016,50.96,25.48,Office Supplies,Paper,West,Corporate,7,0
10/28/2016,49.536,17.3376,Office Supplies,Binders,West,Corporate,3,0.2
6/26/2015,41.9,8.799,Technology,Accessories,Central,Corporate,2,0
11/27/2015,375.4575,-157.0095,Furniture,Tables,South,Consumer,3,0.45
11/27/2015,83.976,-1.0497,Technology,Accessories,South,Consumer,3,0.2
12/3/2015,482.34,-337.638,Technology,Machines,East,Corporate,4,0.7
12/3/2015,2.96,0.777,Furniture,Furnishings,East,Corporate,1,0.2
11/24/2014,2.624,0.4264,Office Supplies,Art,East,Consumer,1,0.2
12/11/2017,23.36,7.884,Office Supplies,Binders,East,Consumer,4,0.2
12/11/2017,39.98,13.5932,Technology,Accessories,East,Consumer,2,0
9/21/2014,246.384,27.7182,Technology,Phones,West,Consumer,2,0.2
9/21/2014,1799.97,701.9883,Technology,Copiers,West,Consumer,3,0
6/7/2014,12.462,-20.5623,Office Supplies,Binders,Central,Corporate,3,0.8
6/30/2017,75.792,25.5798,Office Supplies,Binders,West,Home Office,3,0.2
10/17/2017,49.96,9.4924,Office Supplies,Storage,East,Corporate,2,0
10/17/2017,12.96,6.2208,Office Supplies,Paper,East,Corporate,2,0
10/31/2015,70.12,21.036,Office Supplies,Supplies,Central,Home Office,4,0
9/8/2016,35.952,3.5952,Office Supplies,Storage,Central,Consumer,3,0.2
9/8/2016,2396.2656,-317.1528,Furniture,Bookcases,Central,Consumer,4,0.32
9/8/2016,131.136,-32.784,Office Supplies,Storage,Central,Consumer,4,0.2
9/8/2016,57.584,0.7198,Technology,Accessories,Central,Consumer,2,0.2
12/24/2014,9.568,3.4684,Office Supplies,Paper,South,Consumer,2,0.2
4/16/2014,39.072,9.768,Office Supplies,Art,South,Corporate,6,0.2
12/24/2017,35.91,9.6957,Office Supplies,Appliances,East,Consumer,3,0
12/8/2017,179.95,37.7895,Technology,Accessories,West,Consumer,5,0
12/8/2017,1199.976,434.9913,Technology,Copiers,West,Consumer,3,0.2
12/8/2017,27.15,13.3035,Office Supplies,Paper,West,Consumer,5,0
12/8/2017,1004.024,-112.9527,Furniture,Tables,West,Consumer,7,0.2
12/8/2017,9.68,4.6464,Office Supplies,Paper,West,Consumer,1,0
12/8/2017,28.35,13.608,Office Supplies,Labels,West,Consumer,9,0
12/8/2017,55.98,27.4302,Office Supplies,Paper,West,Consumer,1,0
12/8/2017,1336.829,31.4548,Furniture,Bookcases,West,Consumer,13,0.15
12/8/2017,113.568,-18.4548,Furniture,Chairs,West,Consumer,2,0.2
11/3/2017,139.86,65.7342,Office Supplies,Paper,West,Corporate,7,0
11/3/2017,307.136,26.8744,Furniture,Chairs,West,Corporate,4,0.2
6/24/2017,95.92,25.8984,Office Supplies,Art,West,Consumer,8,0
4/14/2016,383.8,38.38,Furniture,Chairs,West,Consumer,5,0.2
11/6/2017,5.78,2.8322,Office Supplies,Paper,South,Corporate,1,0
3/4/2017,9.32,2.7028,Office Supplies,Art,West,Corporate,4,0
3/4/2017,15.25,7.015,Office Supplies,Envelopes,West,Corporate,1,0
6/22/2014,196.752,56.5662,Technology,Accessories,West,Consumer,6,0.2
10/19/2017,56.56,14.7056,Furniture,Furnishings,East,Corporate,4,0
10/19/2017,32.7,8.502,Office Supplies,Storage,East,Corporate,3,0
8/21/2017,866.4,225.264,Furniture,Chairs,South,Consumer,4,0
11/23/2017,28.4,11.076,Furniture,Furnishings,Central,Corporate,2,0
11/23/2017,287.92,138.2016,Office Supplies,Binders,Central,Corporate,8,0
9/12/2014,69.99,30.0957,Technology,Machines,East,Home Office,1,0
10/1/2017,6.672,0.5004,Office Supplies,Art,Central,Corporate,6,0.2
4/15/2016,189.588,-145.3508,Office Supplies,Binders,South,Home Office,2,0.7
4/15/2016,408.744,76.6395,Technology,Accessories,South,Home Office,7,0.2
4/15/2016,291.96,54.7425,Technology,Accessories,South,Home Office,5,0.2
4/15/2016,4.768,-0.7748,Office Supplies,Storage,South,Home Office,2,0.2
6/6/2016,714.3,207.147,Office Supplies,Storage,East,Consumer,5,0
12/19/2014,4.812,-3.6892,Office Supplies,Binders,South,Consumer,2,0.7
12/19/2014,247.8,-18.585,Technology,Accessories,South,Consumer,5,0.2
6/12/2016,1007.979,43.1991,Technology,Machines,Central,Home Office,3,0.3
6/12/2016,313.488,113.6394,Office Supplies,Paper,Central,Home Office,7,0.2
9/15/2017,31.872,11.5536,Office Supplies,Paper,Central,Corporate,8,0.2
1/20/2017,207.846,2.3094,Furniture,Chairs,East,Corporate,3,0.1
9/5/2016,12.22,3.666,Furniture,Furnishings,Central,Consumer,1,0
9/5/2016,194.94,23.3928,Office Supplies,Storage,Central,Consumer,3,0
9/5/2016,70.95,20.5755,Office Supplies,Storage,Central,Consumer,3,0
9/5/2016,91.36,42.0256,Office Supplies,Paper,Central,Consumer,4,0
9/5/2016,242.94,29.1528,Furniture,Chairs,Central,Consumer,3,0
9/5/2016,22.05,10.584,Office Supplies,Labels,Central,Consumer,7,0
3/20/2017,2.91,1.3677,Furniture,Furnishings,Central,Consumer,1,0
4/1/2016,59.52,15.4752,Office Supplies,Art,East,Consumer,3,0
4/1/2016,161.94,9.7164,Office Supplies,Storage,East,Consumer,3,0
4/1/2016,263.88,71.2476,Office Supplies,Art,East,Consumer,6,0
4/1/2016,30.48,7.9248,Office Supplies,Art,East,Consumer,3,0
4/1/2016,9.84,2.8536,Office Supplies,Art,East,Consumer,3,0
4/1/2016,35.12,9.1312,Technology,Phones,East,Consumer,4,0
10/20/2017,284.364,-75.8304,Furniture,Tables,East,Corporate,2,0.4
10/20/2017,665.408,66.5408,Office Supplies,Storage,East,Corporate,2,0.2
12/13/2016,63.88,24.9132,Technology,Accessories,Central,Corporate,4,0
2/12/2014,129.568,-24.294,Furniture,Chairs,West,Consumer,2,0.2
9/26/2016,747.558,-96.1146,Furniture,Chairs,Central,Consumer,3,0.3
9/26/2016,8.928,3.348,Office Supplies,Envelopes,Central,Consumer,2,0.2
12/15/2015,103.92,36.372,Office Supplies,Appliances,West,Consumer,4,0
12/15/2015,899.91,377.9622,Technology,Accessories,West,Consumer,9,0
12/15/2015,51.312,18.6006,Office Supplies,Binders,West,Consumer,3,0.2
4/22/2016,23.56,7.068,Furniture,Furnishings,West,Home Office,5,0.2
4/22/2016,1272.63,-814.4832,Furniture,Tables,West,Home Office,6,0.5
4/22/2016,28.485,-20.889,Office Supplies,Binders,West,Home Office,5,0.7
4/22/2016,185.376,-34.758,Office Supplies,Supplies,West,Home Office,2,0.2
4/22/2016,78.272,5.8704,Office Supplies,Appliances,West,Home Office,2,0.2
1/17/2015,254.744,-312.0614,Furniture,Furnishings,Central,Home Office,7,0.6
3/31/2017,205.3328,-36.2352,Furniture,Bookcases,Central,Corporate,2,0.32
12/16/2016,4.788,-7.9002,Office Supplies,Binders,Central,Consumer,3,0.8
12/20/2015,55.48,26.6304,Office Supplies,Paper,East,Corporate,1,0
11/9/2014,340.92,3.4092,Office Supplies,Storage,West,Consumer,3,0
11/9/2014,222.666,10.4784,Furniture,Bookcases,West,Consumer,2,0.15
11/9/2014,703.968,87.996,Technology,Phones,West,Consumer,4,0.2
11/9/2014,92.52,24.9804,Office Supplies,Storage,West,Consumer,6,0
11/9/2014,62.65,28.819,Office Supplies,Paper,West,Consumer,7,0
11/9/2014,94.85,45.528,Office Supplies,Paper,West,Consumer,5,0
7/12/2016,95.76,7.182,Technology,Phones,West,Corporate,6,0.2
10/27/2016,40.2,19.296,Furniture,Furnishings,East,Consumer,3,0
6/26/2016,14.7,6.615,Office Supplies,Art,East,Corporate,5,0
6/26/2016,704.25,84.51,Office Supplies,Storage,East,Corporate,5,0
10/6/2014,9.09,1.9089,Technology,Accessories,West,Consumer,3,0
7/22/2014,5.96,1.6688,Office Supplies,Art,East,Consumer,2,0
7/22/2014,159.98,57.5928,Technology,Accessories,East,Consumer,2,0
6/10/2017,29.6,14.8,Office Supplies,Labels,West,Home Office,2,0
6/10/2017,514.165,-30.245,Furniture,Bookcases,West,Home Office,5,0.15
6/10/2017,279.96,17.4975,Technology,Phones,West,Home Office,5,0.2
10/29/2014,2735.952,341.994,Technology,Phones,Central,Consumer,6,0.2
6/9/2014,7.992,0.5994,Technology,Phones,Central,Home Office,1,0.2
6/9/2014,63.984,10.3974,Technology,Accessories,Central,Home Office,2,0.2
6/9/2014,70.368,6.1572,Office Supplies,Art,Central,Home Office,2,0.2
9/14/2014,449.15,8.983,Office Supplies,Storage,East,Consumer,5,0
9/14/2014,11.07,5.0922,Office Supplies,Envelopes,East,Consumer,3,0
5/9/2016,93.98,13.1572,Technology,Accessories,West,Consumer,2,0
3/18/2016,189.882,-94.941,Furniture,Tables,South,Consumer,3,0.4
12/27/2015,105.42,51.6558,Office Supplies,Envelopes,South,Consumer,2,0
7/25/2016,119.616,40.3704,Office Supplies,Binders,West,Consumer,8,0.2
7/25/2016,255.76,81.8432,Furniture,Furnishings,West,Consumer,4,0
7/25/2016,241.568,18.1176,Furniture,Chairs,West,Consumer,2,0.2
7/25/2016,69.3,22.869,Furniture,Furnishings,West,Consumer,9,0
5/30/2016,22.62,-15.08,Office Supplies,Binders,West,Corporate,2,0.7
5/30/2016,14.952,-11.9616,Office Supplies,Binders,West,Corporate,2,0.7
5/30/2016,801.568,50.098,Furniture,Chairs,West,Corporate,2,0.2
5/30/2016,2.376,-1.9008,Office Supplies,Binders,West,Corporate,3,0.7
5/30/2016,32.792,11.8871,Office Supplies,Paper,West,Corporate,1,0.2
11/12/2017,15.92,5.373,Office Supplies,Binders,East,Corporate,5,0.2
3/16/2015,2.74,0.7398,Office Supplies,Art,South,Consumer,1,0
3/16/2015,8.34,2.1684,Office Supplies,Art,South,Consumer,3,0
3/16/2015,46.74,11.685,Office Supplies,Storage,South,Consumer,3,0
3/16/2015,6354.95,3177.475,Office Supplies,Binders,South,Consumer,5,0
11/26/2017,126.3,40.416,Furniture,Furnishings,Central,Consumer,3,0
11/26/2017,38.04,12.1728,Technology,Accessories,Central,Consumer,2,0
10/20/2016,7.152,0.7152,Office Supplies,Art,East,Consumer,3,0.2
12/21/2017,6.63,1.7901,Office Supplies,Art,West,Consumer,3,0
12/21/2017,5.88,1.7052,Office Supplies,Art,West,Consumer,2,0
1/22/2017,2999.95,1379.977,Technology,Copiers,West,Home Office,5,0
1/22/2017,51.45,13.8915,Office Supplies,Storage,West,Home Office,3,0
1/22/2017,11.96,5.382,Office Supplies,Paper,West,Home Office,2,0
1/22/2017,1126.02,56.301,Office Supplies,Storage,West,Home Office,3,0
3/22/2015,18.392,5.2877,Technology,Accessories,Central,Consumer,1,0.2
3/22/2015,129.568,-25.9136,Office Supplies,Storage,Central,Consumer,2,0.2
3/22/2015,14.112,-21.168,Office Supplies,Binders,Central,Consumer,9,0.8
1/23/2017,210.98,21.098,Furniture,Tables,Central,Corporate,2,0
5/21/2016,55.176,-12.4146,Technology,Phones,West,Consumer,3,0.2
5/21/2016,66.26,27.1666,Technology,Accessories,West,Consumer,2,0
12/26/2015,22.2,10.434,Office Supplies,Fasteners,East,Consumer,5,0
10/21/2017,683.952,42.747,Furniture,Chairs,South,Home Office,3,0.2
10/21/2017,45.696,5.1408,Furniture,Furnishings,South,Home Office,3,0.2
9/3/2015,36.336,-7.2672,Office Supplies,Storage,East,Consumer,3,0.2
9/3/2015,666.248,-149.9058,Office Supplies,Supplies,East,Consumer,1,0.2
9/3/2015,52.512,19.692,Office Supplies,Envelopes,East,Consumer,6,0.2
11/7/2015,190.72,11.92,Furniture,Chairs,West,Corporate,1,0.2
9/7/2017,47.94,2.397,Furniture,Furnishings,West,Consumer,3,0
5/29/2016,979.95,274.386,Technology,Phones,South,Consumer,5,0
5/29/2016,22.75,11.375,Office Supplies,Binders,South,Consumer,5,0
7/10/2016,16.768,1.4672,Office Supplies,Storage,West,Consumer,2,0.2
9/3/2017,42.616,-68.1856,Office Supplies,Binders,Central,Consumer,7,0.8
12/3/2015,10.752,3.36,Office Supplies,Binders,East,Home Office,4,0.2
12/7/2015,152.94,41.2938,Office Supplies,Appliances,South,Consumer,3,0
12/7/2015,283.92,70.98,Furniture,Chairs,South,Consumer,4,0
2/1/2014,468.9,206.316,Technology,Accessories,Central,Consumer,6,0
7/14/2016,380.864,38.0864,Technology,Phones,West,Corporate,8,0.2
12/18/2015,646.776,-145.5246,Office Supplies,Storage,East,Consumer,9,0.2
5/11/2014,58.112,7.264,Technology,Accessories,Central,Consumer,2,0.2
5/11/2014,100.792,6.2995,Technology,Phones,Central,Consumer,1,0.2
5/11/2014,66.112,-84.2928,Furniture,Furnishings,Central,Consumer,4,0.6
11/19/2017,41.28,13.932,Office Supplies,Binders,East,Home Office,6,0.2
11/19/2017,13.36,6.4128,Office Supplies,Paper,East,Home Office,2,0
11/15/2015,250.272,15.642,Office Supplies,Storage,Central,Corporate,9,0.2
11/15/2015,11.364,-17.046,Office Supplies,Binders,Central,Corporate,3,0.8
11/15/2015,8.72,-1.744,Office Supplies,Supplies,Central,Corporate,5,0.2
4/15/2016,1121.568,0,Furniture,Chairs,West,Consumer,2,0.2
9/11/2017,34.504,6.0382,Furniture,Furnishings,South,Consumer,1,0.2
11/24/2017,10.824,2.5707,Office Supplies,Fasteners,Central,Consumer,3,0.2
6/29/2017,1295.78,310.9872,Office Supplies,Storage,West,Corporate,2,0
3/3/2014,19.456,3.4048,Office Supplies,Art,South,Consumer,4,0.2
6/10/2016,20.7,9.936,Office Supplies,Labels,West,Consumer,2,0
6/10/2016,1335.68,-217.048,Furniture,Tables,West,Consumer,4,0.2
6/10/2016,32.4,15.552,Office Supplies,Paper,West,Consumer,5,0
11/20/2017,42.6,16.614,Furniture,Furnishings,West,Consumer,3,0
11/20/2017,84.056,27.3182,Office Supplies,Binders,West,Consumer,7,0.2
9/14/2014,13,1.3,Office Supplies,Appliances,South,Consumer,5,0.2
9/14/2014,13.128,3.7743,Furniture,Furnishings,South,Consumer,3,0.2
12/7/2015,3.96,0,Office Supplies,Fasteners,West,Consumer,2,0
12/7/2015,2.61,1.2006,Office Supplies,Labels,West,Consumer,1,0
12/7/2017,374.376,46.797,Technology,Phones,West,Consumer,3,0.2
10/1/2017,91.84,45.0016,Office Supplies,Paper,West,Corporate,8,0
10/1/2017,81.088,27.3672,Office Supplies,Binders,West,Corporate,7,0.2
10/1/2017,19.44,9.3312,Office Supplies,Paper,West,Corporate,3,0
10/1/2017,451.152,0,Furniture,Chairs,West,Corporate,3,0.2
12/28/2017,72.45,34.776,Office Supplies,Labels,East,Consumer,7,0
12/28/2017,13.96,6.4216,Office Supplies,Fasteners,East,Consumer,4,0
12/28/2017,33.264,11.2266,Office Supplies,Binders,East,Consumer,7,0.2
12/28/2017,14.85,4.0095,Technology,Phones,East,Consumer,3,0
11/3/2016,8.82,2.3814,Office Supplies,Art,West,Consumer,3,0
9/18/2015,160.72,78.7528,Office Supplies,Paper,West,Consumer,14,0
9/18/2015,19.92,9.7608,Office Supplies,Paper,West,Consumer,4,0
9/18/2015,7.3,2.19,Office Supplies,Supplies,West,Consumer,2,0
7/20/2017,69.712,8.714,Office Supplies,Storage,Central,Consumer,2,0.2
7/20/2017,8.792,-5.7148,Furniture,Furnishings,Central,Consumer,1,0.6
9/10/2015,51.52,1.5456,Office Supplies,Supplies,West,Consumer,4,0
12/1/2017,470.376,52.9173,Technology,Phones,West,Consumer,3,0.2
12/1/2017,105.584,9.2386,Technology,Phones,West,Consumer,2,0.2
12/1/2017,31.152,3.5046,Office Supplies,Appliances,West,Consumer,3,0.2
12/1/2017,6.783,-4.7481,Office Supplies,Binders,West,Consumer,7,0.7
12/1/2017,406.368,30.4776,Technology,Phones,West,Consumer,4,0.2
7/3/2015,70.98,4.9686,Furniture,Chairs,South,Consumer,1,0
7/3/2015,294.93,144.5157,Office Supplies,Labels,South,Consumer,3,0
3/20/2016,84.784,-20.1362,Technology,Phones,West,Consumer,2,0.2
3/20/2016,20.736,7.2576,Office Supplies,Paper,West,Consumer,4,0.2
3/20/2016,16.821,-12.8961,Office Supplies,Binders,West,Consumer,3,0.7
3/20/2016,10.368,3.6288,Office Supplies,Paper,West,Consumer,2,0.2
1/9/2014,9.344,1.168,Office Supplies,Art,Central,Consumer,2,0.2
1/9/2014,31.2,9.75,Technology,Accessories,Central,Consumer,3,0.2
8/8/2014,76.12,22.0748,Office Supplies,Appliances,West,Consumer,2,0
8/8/2014,1199.976,434.9913,Technology,Copiers,West,Consumer,3,0.2
8/8/2014,445.96,55.745,Technology,Phones,West,Consumer,5,0.2
8/8/2014,327.76,91.7728,Furniture,Furnishings,West,Consumer,8,0
7/14/2016,11.632,1.0178,Office Supplies,Supplies,East,Consumer,2,0.2
7/16/2016,143.982,-28.7964,Technology,Phones,East,Consumer,3,0.4
7/16/2016,494.376,-115.3544,Technology,Phones,East,Consumer,4,0.4
7/16/2016,5.84,0.73,Office Supplies,Supplies,East,Consumer,2,0.2
3/15/2014,142.776,17.847,Office Supplies,Storage,South,Consumer,1,0.2
3/15/2014,45.696,5.1408,Furniture,Furnishings,South,Consumer,3,0.2
3/15/2014,7.218,-5.5338,Office Supplies,Binders,South,Consumer,3,0.7
3/15/2014,43.188,-31.6712,Office Supplies,Binders,South,Consumer,4,0.7
3/15/2014,131.904,47.8152,Office Supplies,Paper,South,Consumer,3,0.2
5/23/2014,3.282,-2.6256,Office Supplies,Binders,East,Consumer,2,0.7
5/23/2014,21.168,2.3814,Office Supplies,Art,East,Consumer,9,0.2
5/23/2014,55.188,-10.1178,Technology,Phones,East,Consumer,2,0.4
4/28/2016,369.576,41.5773,Technology,Phones,Central,Corporate,3,0.2
4/28/2016,15.712,5.6956,Office Supplies,Labels,Central,Corporate,4,0.2
9/11/2016,8.448,2.64,Office Supplies,Paper,East,Corporate,2,0.2
9/11/2016,728.946,-157.9383,Technology,Phones,East,Corporate,9,0.4
11/14/2017,119.94,15.992,Technology,Phones,East,Consumer,10,0.4
11/14/2017,3.648,-2.7968,Office Supplies,Binders,East,Consumer,2,0.7
8/18/2017,40.48,15.7872,Furniture,Furnishings,East,Corporate,2,0
8/18/2017,9.94,3.0814,Furniture,Furnishings,East,Corporate,2,0
8/18/2017,107.424,33.57,Office Supplies,Binders,East,Corporate,9,0.2
8/18/2017,37.91,10.9939,Technology,Phones,East,Corporate,1,0
8/18/2017,88.02,27.2862,Furniture,Furnishings,East,Corporate,3,0
12/26/2014,8.69,-14.773,Office Supplies,Binders,Central,Consumer,5,0.8
11/29/2015,301.96,87.5684,Furniture,Chairs,Central,Corporate,2,0
11/29/2015,555.21,178.901,Office Supplies,Appliances,Central,Corporate,5,0.1
11/29/2015,523.48,130.87,Office Supplies,Storage,Central,Corporate,4,0
11/29/2015,161.82,46.9278,Office Supplies,Art,Central,Corporate,9,0
9/15/2017,35.56,12.0904,Furniture,Furnishings,East,Home Office,7,0
5/19/2017,97.16,28.1764,Office Supplies,Appliances,West,Consumer,2,0
12/17/2017,15.24,5.1435,Office Supplies,Binders,West,Consumer,5,0.2
12/17/2017,13.23,6.0858,Office Supplies,Paper,West,Consumer,3,0
12/11/2016,243.384,-51.7191,Office Supplies,Storage,West,Consumer,3,0.2
12/11/2016,119.8,29.95,Technology,Accessories,West,Consumer,5,0.2
12/11/2016,300.768,30.0768,Technology,Phones,West,Consumer,4,0.2
9/24/2017,17.88,2.4585,Technology,Accessories,South,Consumer,3,0.2
9/24/2017,235.944,85.5297,Office Supplies,Labels,South,Consumer,3,0.2
10/4/2015,392.94,43.2234,Furniture,Chairs,South,Corporate,3,0
8/15/2016,18.882,-13.8468,Office Supplies,Binders,West,Consumer,3,0.7
8/15/2016,122.328,12.2328,Office Supplies,Appliances,West,Consumer,3,0.2
5/20/2016,1049.2,272.792,Furniture,Furnishings,West,Home Office,5,0
5/20/2016,15.424,5.0128,Office Supplies,Binders,West,Home Office,4,0.2
12/18/2016,18.84,6.0288,Furniture,Furnishings,Central,Corporate,3,0
7/30/2017,330.4,85.904,Office Supplies,Storage,West,Consumer,2,0
7/30/2017,26.25,12.6,Office Supplies,Labels,West,Consumer,7,0
6/10/2017,132.52,54.3332,Technology,Accessories,Central,Consumer,4,0
7/21/2017,6.48,3.1752,Office Supplies,Paper,East,Home Office,1,0
12/30/2017,209.3,56.511,Office Supplies,Appliances,Central,Home Office,2,0
4/1/2016,31.56,9.8625,Office Supplies,Fasteners,West,Corporate,5,0.2
4/1/2016,30.144,3.0144,Office Supplies,Appliances,West,Corporate,2,0.2
12/11/2016,14.8,6.068,Furniture,Furnishings,West,Corporate,4,0
12/11/2016,302.376,22.6782,Technology,Phones,West,Corporate,3,0.2
12/11/2016,316,31.6,Technology,Accessories,West,Corporate,4,0
10/23/2016,379.4,178.318,Office Supplies,Paper,East,Home Office,10,0
6/19/2017,97.82,45.9754,Office Supplies,Paper,East,Corporate,2,0
6/19/2017,103.12,10.312,Technology,Accessories,East,Corporate,8,0
8/22/2016,113.552,8.5164,Office Supplies,Appliances,East,Consumer,2,0.2
8/22/2016,3.318,-2.6544,Office Supplies,Binders,East,Consumer,2,0.7
8/22/2016,134.288,45.3222,Office Supplies,Envelopes,East,Consumer,2,0.2
9/19/2016,701.372,-50.098,Furniture,Chairs,Central,Home Office,2,0.3
9/19/2016,2.308,-3.462,Office Supplies,Binders,Central,Home Office,2,0.8
8/24/2015,999.432,124.929,Office Supplies,Storage,Central,Consumer,7,0.2
8/24/2015,724.08,-135.765,Office Supplies,Storage,Central,Consumer,14,0.2
8/24/2015,918.785,-118.1295,Furniture,Tables,Central,Consumer,5,0.3
